R,G,B
24,8,16
24,4,8
24,4,16
24,4,16
32,4,16
32,4,16
32,8,16
32,4,8
32,4,16
32,4,16
32,4,16
40,8,24
40,8,24
40,8,24
40,8,24
40,8,24
48,8,24
48,8,24
48,8,24
56,12,32
64,12,24
64,12,24
64,12,24
64,16,24
72,12,24
72,12,32
72,16,32
80,16,32
88,16,40
88,16,40
96,16,40
96,16,40
104,16,40
104,20,40
112,20,32
120,24,40
128,20,48
128,24,56
136,24,56
136,24,56
144,24,64
144,24,64
152,28,56
152,32,64
168,32,72
168,32,72
176,32,72
176,36,80
176,40,88
176,40,88
176,44,96
184,44,96
192,48,96
192,48,96
200,52,96
200,56,104
200,56,112
208,60,112
208,64,112
208,64,120
216,72,120
216,72,120
224,72,120
216,72,120
224,72,120
224,76,128
224,80,128
224,84,128
232,84,128
232,84,128
232,84,128
232,84,128
232,84,128
240,84,128
240,84,128
240,88,136
240,88,136
240,88,136
240,88,144
232,88,136
240,88,136
240,88,136
240,88,128
240,88,128
240,84,128
240,88,128
240,88,136
240,84,128
232,88,136
232,84,128
224,84,128
224,80,128
216,80,128
216,76,128
216,76,120
224,76,120
216,72,120
216,72,120
208,68,120
208,64,112
208,64,120
200,64,112
200,60,112
200,56,112
192,56,112
184,52,104
184,44,104
184,44,104
184,48,104
184,44,104
176,40,88
176,36,88
168,40,80
168,36,80
160,36,80
160,32,80
152,36,72
144,32,72
144,28,72
144,32,72
136,32,64
136,32,64
128,32,64
128,28,64
120,32,64
112,28,64
112,32,56
112,28,48
104,32,64
96,28,56
96,32,64
96,32,64
88,32,64
88,28,56
80,28,56
80,28,56
80,32,56
80,32,56
64,32,48
64,32,48
64,32,48
64,28,48
56,24,40
56,24,40
48,24,40
56,24,40
48,20,32
48,20,32
40,20,40
32,16,40
40,16,32
32,12,32
32,16,32
32,12,32
32,12,32
24,12,32
32,8,24
32,8,24
32,8,24
24,8,24
24,8,8
24,8,8
24,8,16
24,8,16
24,8,8
32,8,8
32,4,16
32,8,16
32,8,24
32,8,16
32,8,16
32,12,16
32,8,16
40,8,16
40,8,24
40,8,24
48,4,24
48,8,24
56,8,24
56,12,24
56,12,16
56,12,24
64,12,32
64,12,32
72,12,32
72,12,32
80,16,32
80,16,32
88,12,40
88,12,40
96,16,40
96,16,40
96,16,40
104,20,40
104,20,40
112,20,40
120,20,48
120,20,56
136,24,56
136,24,56
144,24,56
144,24,56
152,28,56
152,32,56
160,28,64
160,28,72
168,32,80
168,36,80
176,36,88
176,36,88
184,40,88
184,40,96
184,44,104
192,44,104
200,52,96
200,52,104
200,56,112
200,60,112
200,60,112
208,64,112
208,64,120
208,64,120
216,68,120
216,72,120
216,72,120
224,72,128
224,76,136
224,76,136
224,80,128
224,80,128
224,80,128
232,80,128
232,80,128
232,84,128
232,84,128
232,84,128
232,84,136
232,84,136
232,84,136
232,84,136
232,80,128
232,84,136
232,84,136
232,84,136
232,84,128
232,84,128
224,84,128
224,84,128
224,84,128
224,84,128
224,80,128
224,76,128
224,76,120
224,72,120
216,76,120
216,72,112
216,72,120
216,68,112
208,68,112
208,64,112
200,60,112
200,60,112
192,56,112
192,56,112
192,48,104
192,48,96
184,44,104
184,44,104
176,44,104
176,40,104
168,44,80
168,40,80
160,40,80
160,36,72
152,36,72
152,36,72
144,32,72
144,32,64
144,32,72
144,28,72
136,32,64
136,32,64
128,28,64
128,28,64
120,32,64
112,28,64
104,32,56
104,28,56
96,32,56
96,32,56
88,28,56
96,32,56
88,32,56
88,32,56
80,28,56
80,28,64
80,32,56
72,28,56
72,28,64
72,28,64
64,28,48
64,28,48
56,24,48
56,24,40
56,24,40
56,24,40
48,20,40
48,20,40
40,20,40
40,16,40
32,16,32
40,16,32
40,12,32
40,12,32
32,12,32
32,12,32
32,12,32
32,8,24
32,12,24
32,8,24
32,8,16
32,4,16
32,8,8
32,8,8
32,8,8
32,4,8
32,4,8
32,4,8
32,8,16
32,8,24
32,8,16
32,8,16
32,8,16
40,8,16
40,8,24
40,8,24
48,8,16
48,8,24
48,8,24
48,12,24
56,12,24
56,12,24
56,12,32
56,12,32
64,12,32
64,12,32
72,16,32
72,16,32
80,16,40
80,16,40
88,16,32
88,16,40
96,12,48
104,16,48
104,16,40
112,20,40
120,20,48
120,20,48
128,20,56
128,24,56
136,24,56
136,24,56
144,28,56
152,28,56
160,28,72
160,28,72
160,32,80
160,36,80
176,32,80
176,36,88
184,36,88
184,36,96
184,40,104
184,40,104
192,48,96
192,48,96
192,52,104
192,56,104
200,56,104
200,60,104
208,60,112
208,60,112
208,64,112
208,68,120
208,68,120
216,72,120
216,72,120
216,76,128
216,72,128
224,76,128
224,76,128
224,76,128
224,80,128
224,80,128
224,84,136
224,84,136
224,80,136
224,80,136
224,80,136
232,80,136
232,80,128
232,80,128
232,80,136
232,80,136
224,84,136
224,80,136
216,84,128
216,80,128
216,80,128
216,80,128
216,76,128
216,72,120
216,72,128
216,72,128
208,68,120
208,68,120
200,68,120
200,64,120
200,64,120
192,60,112
200,60,112
192,56,112
192,56,112
192,52,112
184,48,104
184,48,96
176,44,104
176,44,96
176,40,96
168,40,96
168,36,88
160,36,88
160,36,80
160,36,80
160,36,80
152,32,80
144,28,72
144,28,72
136,28,72
136,28,64
128,28,64
120,28,64
120,28,64
120,28,64
112,32,64
112,32,56
104,32,56
104,32,56
96,28,56
96,28,56
88,28,64
96,28,64
88,32,64
88,32,64
80,28,64
80,28,64
72,32,56
72,28,56
72,32,56
72,32,56
64,28,48
64,28,48
64,28,48
64,24,48
56,28,40
56,24,32
48,20,40
48,20,40
40,20,32
40,20,32
40,16,24
40,16,24
32,16,32
32,16,32
32,12,32
32,16,32
32,12,24
24,12,24
32,12,16
24,12,16
32,8,16
24,8,8
32,8,8
32,8,8
24,8,16
24,4,16
32,8,16
32,8,16
32,8,16
32,8,16
32,8,16
32,12,16
40,8,16
40,8,16
40,8,24
40,12,24
40,8,16
48,8,24
48,8,32
48,8,32
56,12,32
56,12,32
56,8,24
64,12,24
64,12,24
72,12,24
72,12,32
72,16,32
80,16,32
80,16,40
88,16,40
88,16,40
96,12,40
96,16,48
104,16,40
104,20,40
120,16,48
120,20,48
128,20,48
128,20,48
136,24,56
136,24,56
144,24,56
144,28,56
152,24,64
152,28,64
160,28,72
160,32,72
168,32,80
176,36,80
176,36,80
176,40,88
176,40,96
176,40,96
192,44,96
192,44,96
192,48,96
192,48,104
200,56,104
200,56,104
200,64,104
200,64,112
200,64,112
208,68,112
216,68,112
208,68,120
216,72,120
216,72,120
216,72,120
216,72,120
216,72,120
216,76,120
224,80,120
224,80,120
224,76,128
224,80,128
224,80,128
224,76,128
224,80,120
232,80,128
224,80,120
224,80,128
224,80,128
224,80,128
216,80,128
216,80,128
216,76,120
216,76,128
216,72,120
216,72,120
216,72,120
216,72,120
208,72,120
208,72,120
208,68,120
200,64,120
200,64,112
200,60,112
200,60,112
192,56,112
200,56,104
192,52,104
192,52,104
192,48,104
184,48,104
176,44,96
176,44,88
176,40,88
168,40,88
168,40,80
160,36,80
160,36,80
160,32,80
160,28,72
152,32,72
152,28,72
144,32,64
144,28,64
136,28,64
136,28,64
128,28,64
120,28,64
120,28,56
120,28,56
104,28,56
104,28,56
96,28,56
104,28,56
96,28,56
96,32,56
96,28,64
88,28,64
88,32,64
88,28,64
80,32,56
80,32,56
72,32,56
72,32,56
72,32,56
64,28,56
64,32,48
64,28,48
64,28,48
64,28,48
56,24,48
56,24,40
48,20,40
48,20,40
40,20,40
40,16,40
40,16,32
40,16,32
32,12,24
32,12,24
32,12,24
32,12,24
32,12,24
24,12,24
32,8,32
32,8,24
24,8,16
24,8,16
24,8,8
24,12,16
24,8,16
24,8,16
32,4,16
32,8,16
32,8,8
32,8,8
32,8,16
32,8,16
40,8,24
40,8,24
40,8,24
40,8,24
40,8,24
40,8,24
48,8,24
48,8,24
56,8,32
56,8,32
56,8,24
56,12,24
64,12,16
72,12,24
72,16,32
72,12,32
72,12,32
80,16,32
88,16,40
88,16,40
96,16,40
96,16,40
104,16,40
104,20,48
120,16,40
120,20,40
128,20,40
128,20,40
128,20,48
136,24,48
144,24,56
144,28,56
152,24,56
152,28,56
160,28,64
160,28,72
168,28,80
176,28,80
176,36,80
176,36,80
176,40,80
176,40,80
184,44,88
184,44,88
192,48,96
192,48,96
192,52,96
200,52,96
200,56,104
200,56,104
200,64,104
200,64,104
208,60,112
208,64,112
216,64,112
216,68,112
216,72,112
216,68,120
208,72,120
216,72,120
216,76,120
216,76,120
216,72,120
216,72,120
224,76,120
224,76,120
224,76,120
224,72,120
216,76,120
224,76,120
224,76,120
224,72,120
224,76,120
216,76,120
216,76,112
216,72,112
216,72,112
216,68,104
208,64,120
208,68,120
208,68,120
208,68,120
208,64,120
208,60,112
200,60,104
200,60,104
200,56,96
192,56,104
200,52,104
192,48,96
192,48,96
192,48,96
184,48,88
184,44,88
176,40,80
176,36,88
176,36,80
168,36,80
160,36,64
168,32,72
160,32,72
160,28,72
152,32,72
152,28,64
136,28,64
136,32,64
128,28,64
128,28,64
120,28,64
120,24,64
112,28,64
112,24,64
104,28,64
104,28,64
96,24,56
96,28,56
88,28,56
88,28,56
88,28,56
88,28,56
80,32,56
80,28,56
80,32,56
80,32,56
80,28,64
80,28,56
72,24,56
72,28,56
64,28,56
64,24,56
64,28,56
64,28,56
56,28,56
56,28,56
48,28,40
48,24,40
48,20,32
40,20,32
40,16,40
40,12,40
32,16,32
32,16,32
32,12,32
32,12,32
32,16,24
32,12,24
32,12,32
32,8,24
32,4,24
32,4,24
24,8,16
24,8,16
32,8,16
32,8,16
32,8,16
32,8,16
32,8,8
32,8,8
32,4,16
32,8,16
32,4,16
40,8,16
40,4,24
40,8,32
48,8,32
40,8,32
48,8,24
48,12,24
48,8,24
56,12,24
56,12,24
64,12,24
64,12,24
64,12,24
72,12,32
72,16,32
72,12,32
72,16,32
80,12,32
88,16,32
88,16,40
88,20,40
96,20,40
96,20,40
104,20,32
112,20,40
120,20,40
120,24,40
128,20,48
128,24,48
136,24,48
136,24,56
152,24,56
152,24,56
160,28,64
160,28,64
160,28,64
168,32,72
168,32,72
168,32,80
176,36,80
176,36,80
184,40,88
184,44,88
184,44,96
184,48,96
192,48,96
192,48,96
200,48,104
200,52,104
200,56,104
200,56,104
200,60,104
208,60,112
208,60,112
208,60,112
208,68,120
208,68,120
208,64,120
208,68,120
216,68,120
216,68,120
216,72,112
216,72,112
216,72,120
216,72,120
216,72,120
216,72,120
208,72,120
216,76,120
216,72,120
216,68,120
216,68,120
216,68,120
216,68,120
216,68,112
208,68,112
208,64,112
208,64,120
208,64,120
208,60,120
208,60,120
208,60,112
200,56,112
200,56,104
192,52,96
200,52,104
200,52,104
192,52,104
192,48,104
184,48,96
184,44,96
184,44,88
176,44,80
176,40,80
176,36,80
168,36,80
168,32,72
160,32,72
160,32,72
152,28,64
152,28,64
144,28,64
136,28,64
136,28,56
136,28,56
128,28,64
128,24,56
120,24,64
120,24,64
112,24,56
112,24,56
104,28,64
104,24,56
96,28,56
96,24,56
88,28,56
88,24,56
88,28,56
88,28,56
88,32,64
80,28,64
80,32,56
80,28,56
72,28,56
72,28,56
72,28,64
72,28,64
64,28,64
64,28,56
56,28,48
64,24,48
48,28,40
48,28,40
48,28,40
48,28,40
48,24,40
48,20,32
40,16,32
40,16,32
40,16,32
40,12,24
40,12,32
40,12,32
32,12,24
32,12,24
32,16,16
32,12,24
32,8,16
32,4,16
24,8,8
24,8,16
32,8,16
32,4,16
32,4,16
32,4,16
32,4,16
32,8,16
32,8,16
32,8,16
40,4,16
40,8,16
40,4,24
40,8,24
32,8,24
40,8,24
40,8,16
48,12,24
48,8,16
56,12,16
56,12,24
56,12,24
64,12,24
64,12,24
64,12,24
64,12,32
80,12,40
80,12,40
80,16,32
80,16,32
88,16,40
88,20,40
88,20,40
96,20,40
104,16,40
104,20,40
112,16,48
112,20,48
128,16,48
128,20,48
136,20,56
136,24,56
144,24,56
144,24,56
152,28,64
152,28,64
152,28,72
160,32,72
168,28,80
168,32,80
168,32,80
168,32,80
176,40,80
176,40,80
184,44,88
184,44,88
184,44,96
184,44,96
192,48,96
192,48,96
192,48,104
192,52,112
200,56,112
200,56,112
200,60,112
200,60,112
200,64,112
200,64,112
208,60,112
208,64,120
208,64,120
208,64,120
208,64,120
208,68,112
208,72,112
208,72,120
208,68,120
216,68,120
216,68,120
216,68,120
216,68,112
216,68,112
208,68,112
208,68,112
208,64,120
200,64,120
200,64,112
200,64,112
200,60,112
208,60,120
200,60,120
200,60,120
200,56,112
200,52,104
192,52,104
192,52,104
192,48,104
192,48,104
184,48,96
184,44,96
176,44,96
176,40,96
176,40,88
176,36,88
168,40,88
168,36,88
168,32,80
168,32,80
152,28,72
152,32,72
144,28,72
144,24,64
136,28,64
136,24,64
136,28,56
136,24,56
120,28,56
120,24,56
112,24,64
112,24,64
104,24,56
104,24,56
104,24,56
104,24,56
96,24,56
96,24,56
88,24,56
88,24,48
80,28,48
80,28,48
80,28,56
80,28,56
80,28,56
80,28,48
72,28,48
72,28,48
64,28,56
64,28,56
64,28,56
64,28,56
64,28,40
56,28,40
56,28,40
56,24,40
48,28,40
48,24,40
40,24,32
48,20,40
40,20,32
40,16,32
40,16,32
40,12,32
40,16,32
32,12,32
32,16,24
32,12,24
24,12,24
24,12,24
24,4,24
24,4,24
24,4,16
24,4,16
32,8,16
32,4,8
32,4,16
32,4,16
32,8,8
32,8,16
32,4,24
32,8,24
32,8,24
32,8,24
32,8,16
40,12,16
40,8,16
40,8,16
48,8,16
48,12,16
48,8,24
56,8,24
56,12,24
56,12,24
56,12,24
56,12,24
64,12,24
64,16,32
72,8,32
80,12,32
80,12,40
80,16,40
88,16,40
88,16,40
88,16,40
96,20,40
104,16,40
104,16,40
112,16,40
112,20,48
120,20,48
128,20,48
136,24,48
136,24,56
136,24,56
144,24,56
152,28,64
152,28,64
160,28,64
160,28,64
168,28,72
168,32,72
168,32,80
168,32,80
168,36,72
168,40,80
176,40,80
176,44,80
184,44,88
184,44,88
192,44,88
192,44,96
192,48,96
192,52,96
200,52,104
200,52,104
200,56,104
200,56,104
200,60,104
200,60,112
208,64,104
208,64,112
208,60,112
208,64,112
208,60,112
208,60,112
208,68,112
208,68,112
208,64,112
208,64,120
208,60,120
208,60,120
208,64,112
208,64,112
208,64,112
208,64,112
208,60,120
208,60,120
200,60,112
200,60,112
200,56,112
200,56,112
200,56,104
200,56,104
192,52,104
192,48,104
192,52,104
192,52,104
192,48,96
184,48,96
184,44,96
176,40,96
176,40,88
176,40,80
168,32,80
168,32,80
168,36,80
160,32,72
160,32,80
152,28,80
152,32,64
152,28,64
144,28,64
144,24,64
144,24,64
136,24,64
128,28,56
120,24,56
120,24,56
120,24,56
112,24,56
104,24,56
104,24,48
104,24,56
96,24,56
96,24,48
88,24,48
88,24,48
88,28,48
88,24,48
80,24,56
80,24,56
72,28,56
72,28,48
72,28,48
72,28,48
64,28,48
72,28,48
64,28,48
64,28,48
64,28,56
56,28,56
64,28,48
64,24,48
56,28,48
56,24,48
56,24,48
48,24,40
48,20,40
48,20,32
40,20,40
40,16,40
40,16,32
32,16,32
40,16,24
32,16,24
32,16,32
32,16,24
32,12,32
32,12,32
32,8,16
32,4,16
32,4,16
32,4,16
32,8,16
32,4,16
32,8,16
32,8,16
32,8,16
32,8,16
32,4,16
32,8,16
32,8,16
32,8,16
40,4,16
40,8,16
40,8,16
40,8,16
40,8,24
48,12,24
56,8,32
56,8,24
56,8,24
56,8,24
56,12,24
56,12,24
64,12,24
64,16,32
72,12,32
72,12,32
72,8,40
80,12,40
80,12,40
88,16,40
96,16,40
96,16,40
104,16,40
104,20,40
112,20,40
112,20,48
120,20,48
120,20,56
128,20,56
136,20,56
144,20,56
144,24,56
144,24,56
144,28,56
160,24,56
160,28,56
160,28,72
160,28,72
160,32,80
168,32,72
168,36,72
168,36,72
176,40,80
176,40,80
176,44,88
176,44,88
184,44,88
184,44,88
192,48,88
192,48,96
192,48,104
200,48,104
200,52,104
200,52,96
200,56,104
200,60,104
200,60,112
200,60,104
208,60,104
208,60,104
200,60,112
200,60,112
208,60,112
208,64,112
216,64,112
208,60,112
208,60,112
208,60,112
200,60,112
208,60,112
208,60,104
208,64,104
208,60,104
208,60,104
200,56,112
200,56,112
200,52,104
200,52,104
192,56,104
192,52,96
192,48,104
192,48,104
184,48,104
184,48,104
184,44,96
184,44,96
176,40,96
176,40,88
176,36,88
176,36,80
168,36,72
168,36,72
160,32,72
160,32,72
152,32,72
152,28,72
144,28,64
144,28,64
144,28,64
136,24,64
136,24,56
136,24,56
128,24,56
120,24,56
120,24,56
120,24,48
104,24,56
104,20,56
96,24,56
96,24,56
88,24,48
88,24,48
80,24,48
80,24,48
80,24,48
80,24,40
72,24,48
72,24,48
72,24,48
72,28,48
72,24,48
72,24,48
72,24,48
72,24,48
64,28,40
64,28,48
56,32,48
56,28,48
56,28,48
48,28,48
48,28,48
48,24,40
48,24,40
48,24,40
40,20,32
48,20,32
40,16,32
40,16,32
32,16,32
40,16,32
32,16,24
32,16,24
32,20,24
32,16,24
32,12,32
32,16,32
24,4,16
32,4,16
24,8,8
32,8,16
32,8,16
32,8,16
32,4,16
32,8,16
32,8,8
32,8,16
32,8,8
32,12,8
32,4,24
32,4,24
40,8,24
40,8,24
40,8,16
40,8,16
48,8,16
48,12,16
48,8,16
48,8,24
56,8,24
56,8,24
56,8,24
56,8,24
64,12,32
64,12,32
64,12,32
64,12,32
72,12,24
80,12,24
88,12,32
88,12,40
96,16,40
96,16,40
96,16,40
96,16,40
104,20,40
104,20,40
112,16,48
120,20,48
128,20,48
128,20,48
136,20,56
136,20,56
144,24,56
144,24,56
152,24,56
152,24,56
152,24,64
160,24,72
160,28,72
168,32,72
168,32,72
168,32,72
176,32,80
176,36,80
176,40,80
176,40,80
176,40,88
176,40,88
184,44,88
192,44,88
192,48,88
192,48,88
192,48,96
192,48,96
192,52,96
200,52,96
200,52,104
200,56,104
200,52,96
200,56,104
200,60,104
200,60,104
200,56,104
200,56,104
208,52,104
208,56,104
208,56,104
208,56,104
208,56,112
208,56,112
200,56,104
200,56,104
200,52,96
200,52,104
200,52,104
200,52,104
192,52,96
192,48,96
192,48,96
192,44,96
184,48,96
184,44,88
184,44,96
184,44,96
176,40,88
176,40,88
176,36,88
176,36,88
168,36,80
168,32,80
160,36,72
160,32,72
160,32,72
160,28,64
152,28,64
152,28,64
144,24,56
144,28,56
144,24,56
144,24,56
136,24,56
128,20,56
120,24,48
120,24,48
112,20,48
112,20,48
104,20,48
104,24,48
96,24,40
96,24,48
88,24,40
88,24,40
80,20,40
80,24,48
80,20,48
80,20,48
72,24,48
72,20,48
72,24,40
72,28,40
72,24,48
72,24,48
64,24,48
64,24,48
56,24,48
56,28,48
56,28,40
56,28,40
56,24,48
56,24,48
48,24,48
48,24,48
48,24,40
40,24,40
48,24,32
40,20,32
40,20,32
40,20,32
40,16,32
40,16,32
32,16,24
32,16,24
32,16,32
32,16,32
32,12,32
32,12,32
24,8,16
24,8,8
24,4,16
24,8,16
24,4,16
32,8,16
32,8,16
32,8,16
32,8,8
32,8,16
32,8,16
32,12,16
32,4,24
32,8,24
32,8,16
40,8,24
40,8,24
40,12,24
40,8,16
48,12,16
48,8,16
48,8,16
56,12,24
56,12,24
56,8,16
56,12,16
56,12,24
56,12,24
64,12,24
64,12,24
72,12,24
72,12,24
80,12,32
80,12,32
88,16,32
88,16,32
88,16,32
96,20,40
104,16,40
104,20,48
112,16,48
112,20,48
120,20,40
120,20,48
128,20,56
128,20,56
136,20,56
136,24,56
144,20,56
152,24,56
152,24,64
152,28,64
160,24,64
160,28,72
160,28,72
168,32,80
168,32,80
176,32,80
176,36,72
176,40,72
176,40,80
176,40,80
176,40,80
184,44,88
184,44,88
184,44,88
184,44,96
192,48,96
192,52,96
192,52,96
192,52,104
192,48,104
192,48,96
200,52,104
200,48,104
200,52,104
200,52,104
200,52,104
200,52,104
200,52,104
200,52,104
200,52,104
192,52,96
200,52,104
200,52,104
200,52,104
200,52,96
200,52,96
200,48,96
200,48,96
200,48,96
192,44,96
192,44,96
192,44,96
184,40,88
184,40,88
176,40,88
176,40,88
176,40,80
176,40,80
168,36,80
168,36,80
168,32,80
168,32,72
168,32,72
160,32,72
160,28,72
152,24,72
144,28,64
144,24,64
144,24,56
144,24,56
136,24,56
136,24,56
128,24,56
128,20,56
120,24,48
112,20,48
112,20,48
112,16,48
96,24,48
104,24,56
96,24,48
88,20,48
88,24,48
88,24,48
80,20,40
80,24,40
72,24,40
72,24,40
72,20,48
72,20,48
64,24,40
64,24,40
64,24,48
64,20,48
64,24,48
56,24,48
56,20,48
56,24,48
56,24,56
56,24,56
56,24,48
56,24,48
48,28,40
48,24,40
48,24,40
48,24,40
40,24,40
40,20,32
40,16,40
40,16,40
40,16,32
40,16,32
40,16,32
40,16,32
32,16,24
32,16,24
32,16,40
32,12,40
24,8,24
24,8,24
24,8,16
24,8,16
32,4,16
32,4,16
24,8,16
24,8,16
24,4,16
32,8,16
32,8,8
32,8,16
32,8,16
32,8,16
32,8,16
32,8,16
40,8,16
40,12,24
40,8,24
40,8,24
48,8,16
48,8,24
48,12,32
48,12,32
56,8,24
56,8,24
56,12,24
64,12,24
64,8,32
64,12,32
72,16,24
72,16,24
80,12,32
80,16,32
80,16,32
80,16,32
88,16,32
88,20,32
96,16,48
96,16,48
112,12,48
112,16,48
112,20,40
120,20,48
128,20,48
128,20,48
136,20,56
136,20,56
144,20,56
144,24,56
144,24,56
144,28,56
152,24,64
160,24,64
160,28,64
160,28,64
168,28,64
168,32,72
168,36,72
168,36,72
168,36,72
176,36,80
184,36,88
184,36,88
184,40,88
184,40,88
184,44,96
184,44,96
184,44,88
192,48,96
184,48,104
184,48,104
192,48,96
192,48,96
192,48,96
192,48,96
192,48,96
192,48,96
192,52,96
192,52,96
192,48,96
200,48,104
200,48,96
200,48,96
192,48,96
192,52,96
192,48,96
192,48,88
192,44,96
192,44,96
192,40,96
192,40,96
184,40,96
184,40,96
184,40,88
184,36,88
176,40,80
176,40,80
168,36,72
168,36,80
168,36,80
168,32,80
168,32,72
160,32,72
160,28,72
160,28,64
152,28,64
152,28,56
144,24,64
144,24,64
144,24,56
136,24,56
128,24,56
128,24,56
120,24,56
120,24,56
112,24,48
104,24,48
104,20,48
104,20,48
96,20,48
96,20,48
88,20,40
88,16,48
88,24,48
80,20,48
80,20,48
72,20,40
72,20,40
72,20,40
64,20,48
64,20,48
64,20,48
64,20,48
56,20,48
64,20,48
56,24,48
56,20,48
56,24,48
48,24,48
48,24,48
48,24,48
48,24,40
48,28,40
40,28,40
40,24,32
48,20,40
48,20,40
48,24,40
40,20,32
40,16,32
40,16,32
32,16,32
32,16,24
32,16,32
32,16,32
32,16,32
32,16,32
32,16,32
32,16,32
24,8,24
24,8,24
24,8,16
24,8,16
32,8,16
32,8,16
32,4,24
32,4,24
24,8,24
24,4,24
32,4,16
32,8,16
32,8,16
32,8,16
32,8,16
40,8,16
40,8,24
40,8,24
40,8,16
40,12,16
40,8,24
40,12,24
48,12,24
48,12,24
56,8,24
56,8,24
56,8,24
56,12,24
64,8,24
64,12,24
72,12,32
72,12,32
72,12,32
72,16,32
80,16,32
80,16,32
88,16,32
88,16,32
96,16,40
96,16,40
104,16,40
104,16,40
112,20,40
112,20,40
120,20,48
120,20,48
128,20,48
128,20,48
136,20,48
144,24,48
144,24,56
144,24,56
152,24,56
152,24,64
160,28,64
160,28,64
168,28,64
168,28,64
176,32,64
176,32,72
176,32,72
176,32,72
176,36,80
176,36,80
176,40,80
176,40,80
176,40,88
184,40,88
184,44,80
192,44,80
184,48,88
184,48,88
192,44,88
192,48,96
192,44,96
192,44,96
192,44,96
192,48,96
200,52,96
192,48,88
192,48,96
192,44,96
192,48,96
192,44,88
192,48,96
192,48,96
192,44,88
192,44,96
184,44,88
184,44,88
184,40,88
184,40,88
176,40,88
176,40,88
176,36,80
176,36,80
168,36,80
168,36,80
176,36,80
168,32,72
168,32,72
160,28,72
160,28,64
160,28,72
152,28,64
152,28,64
144,28,56
152,24,56
144,32,56
136,28,56
136,24,56
136,24,56
128,24,56
128,20,56
120,20,56
120,20,48
104,24,48
104,20,48
96,20,48
96,20,40
88,24,40
88,20,40
80,20,48
88,16,48
80,20,40
80,24,40
80,20,40
80,16,40
72,20,32
72,20,32
64,16,40
64,20,40
64,20,40
64,20,40
56,20,40
56,20,40
48,24,40
48,24,40
48,24,40
48,20,40
48,24,40
48,20,40
48,20,40
48,20,40
40,24,40
48,24,40
48,20,40
48,20,40
40,20,40
40,20,40
32,16,32
32,20,32
40,16,40
32,12,32
32,16,24
32,20,32
32,16,24
32,16,24
32,16,24
32,16,24
32,8,16
32,4,16
24,8,8
32,8,8
32,4,16
32,4,16
32,4,16
32,4,16
32,8,8
32,8,16
32,4,16
32,8,16
24,8,16
32,8,16
40,8,16
40,8,16
40,8,16
40,8,16
40,8,16
40,8,24
40,8,16
40,8,24
48,12,24
48,12,24
56,12,24
56,12,24
56,8,24
56,12,24
64,8,24
64,12,24
72,12,24
72,12,24
72,12,32
72,12,32
72,16,24
80,16,24
88,12,32
88,12,32
96,16,32
96,16,40
104,16,40
104,16,40
104,16,48
112,16,48
120,16,48
120,16,56
128,20,48
128,20,48
128,20,48
136,20,48
136,20,56
136,24,56
152,20,56
152,24,56
152,24,56
152,24,56
160,28,64
160,28,64
168,28,64
168,28,72
168,28,72
168,28,72
176,32,72
176,32,72
176,36,72
176,36,72
176,36,80
176,40,80
184,40,80
184,40,80
184,40,80
184,44,80
184,40,88
184,40,80
184,40,80
184,44,80
184,40,88
184,40,88
192,40,88
192,44,88
184,48,88
184,44,88
184,44,88
192,44,88
192,44,88
184,40,88
184,40,96
184,36,88
176,40,80
184,40,80
184,36,80
176,36,80
176,36,80
176,36,80
176,32,80
168,28,80
168,32,72
168,32,72
168,32,64
168,28,64
160,28,72
160,28,72
160,28,64
160,24,56
152,28,56
152,24,56
144,24,56
144,24,56
136,28,48
128,24,48
128,24,56
128,20,48
128,16,48
120,16,48
112,20,48
112,16,48
104,20,48
104,16,40
96,20,40
96,20,40
88,16,40
88,16,40
80,20,40
80,20,40
80,20,32
80,20,32
80,20,32
72,16,32
64,20,32
72,16,32
72,20,32
72,16,32
64,20,40
64,20,40
64,20,32
56,20,32
56,20,32
48,20,32
48,16,32
56,20,40
56,16,40
56,16,40
48,20,32
48,20,32
48,20,32
48,20,32
40,20,40
40,20,32
40,16,32
40,20,40
32,20,32
40,16,32
32,16,32
40,16,32
32,16,32
32,16,32
32,16,24
32,16,24
32,16,32
32,16,32
24,8,16
24,4,16
32,8,16
32,4,16
32,4,16
32,8,16
32,8,8
32,8,16
32,8,16
32,8,16
24,4,16
32,8,16
32,8,16
32,8,16
32,4,16
32,8,16
40,8,16
40,8,16
40,4,24
40,4,24
40,8,24
40,8,24
40,12,16
48,12,24
48,12,24
48,12,24
56,12,24
56,12,24
64,12,24
64,12,24
64,12,24
64,12,24
72,12,24
72,12,24
72,12,24
80,16,24
80,12,40
80,12,40
88,16,32
88,16,32
96,16,32
104,16,32
104,16,48
104,16,48
112,16,48
112,20,48
112,20,48
120,20,48
128,20,48
128,20,48
136,20,48
136,24,48
136,20,56
144,24,56
152,24,56
152,24,64
152,24,64
152,24,64
160,28,64
160,28,64
160,28,72
168,32,72
168,32,72
168,32,72
168,36,72
176,36,72
176,36,72
176,36,72
176,36,80
176,36,80
176,40,72
176,40,80
184,40,80
184,40,80
184,36,80
184,40,80
184,40,80
184,36,80
184,40,88
184,40,88
184,40,88
184,40,88
184,40,88
184,40,88
176,36,88
184,40,88
176,40,88
176,40,88
176,36,80
176,36,80
176,36,72
176,32,72
